left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6619186997413635,0.9121553897857666,-3.4514292224230303e-07,0.5939542055130005,0.8866569995880127,-0.01919182576239109,0.5220195055007935,0.7831419706344604,-0.03431455045938492,0.4774948060512543,0.6957085132598877,-0.049974873661994934,0.44857698678970337,0.6186749339103699,-0.06571764498949051,0.552922248840332,0.637612521648407,-0.026363270357251167,0.5037887096405029,0.5413637161254883,-0.06572182476520538,0.45374569296836853,0.5411837697029114,-0.09706725180149078,0.4190027117729187,0.5645866394042969,-0.11639676988124847,0.5932883024215698,0.6334666013717651,-0.04133550822734833,0.5414782762527466,0.5209356546401978,-0.07921518385410309,0.47848743200302124,0.5372041463851929,-0.10327443480491638,0.43745335936546326,0.5826485753059387,-0.1165229082107544,0.6413248777389526,0.6546605825424194,-0.0604252815246582,0.5906179547309875,0.5487721562385559,-0.09774060547351837,0.5218862295150757,0.5593610405921936,-0.1152457594871521,0.47425973415374756,0.5935056209564209,-0.12315744906663895,0.6918705701828003,0.7008790969848633,-0.08096756786108017,0.6466843485832214,0.6363648176193237,-0.1183280199766159,0.589501678943634,0.6377970576286316,-0.13320715725421906,0.5420020818710327,0.6594870686531067,-0.1395564079284668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701947808265686,0.9251738786697388,-4.673815681144333e-07,0.6195989847183228,0.891492486000061,-0.005479576997458935,0.5449065566062927,0.780764102935791,-0.012547370977699757,0.5001173615455627,0.7013333439826965,-0.02614191547036171,0.4654654562473297,0.6339613199234009,-0.03817390650510788,0.5823705792427063,0.6599692702293396,0.00456378934904933,0.5310659408569336,0.5449891686439514,-0.036404360085725784,0.46642476320266724,0.5211385488510132,-0.06977545469999313,0.41740474104881287,0.527386486530304,-0.08889435976743698,0.6163914799690247,0.6526824831962585,-0.01697150617837906,0.5572213530540466,0.5256596207618713,-0.0592285618185997,0.47659832239151,0.5159509181976318,-0.08705311268568039,0.4187864661216736,0.5356950759887695,-0.09899456053972244,0.6551318168640137,0.6653589010238647,-0.04369734972715378,0.5931777954101562,0.540292501449585,-0.08132650703191757,0.5113650560379028,0.5364364385604858,-0.09747582674026489,0.45269399881362915,0.5550307035446167,-0.10151681303977966,0.6952522993087769,0.6969517469406128,-0.07176608592271805,0.6404467225074768,0.6064276099205017,-0.102620430290699,0.5789473056793213,0.5996609926223755,-0.11247685551643372,0.5321569442749023,0.6144877672195435,-0.11425700038671494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953080296516418,0.9018043279647827,-2.727073820096848e-07,0.6124725937843323,0.8596524596214294,-0.003981019835919142,0.543311357498169,0.7449899911880493,-0.010521822609007359,0.5030299425125122,0.669868528842926,-0.024606870487332344,0.46614184975624084,0.605858325958252,-0.037122953683137894,0.5735223889350891,0.6216078996658325,0.007905468344688416,0.530297577381134,0.4965699315071106,-0.03450171649456024,0.4699077606201172,0.4746719002723694,-0.067860908806324,0.42098209261894226,0.4842431843280792,-0.08572745323181152,0.6064149141311646,0.6164038777351379,-0.014142668806016445,0.5529212951660156,0.48596835136413574,-0.05797306075692177,0.47594010829925537,0.4798028767108917,-0.08464030176401138,0.41875892877578735,0.5038313269615173,-0.09484035521745682,0.6438404321670532,0.6290586590766907,-0.0420481339097023,0.5843955278396606,0.509428083896637,-0.07785758376121521,0.505974531173706,0.5096375346183777,-0.09268967807292938,0.4476521611213684,0.5293452143669128,-0.0960925966501236,0.6843145489692688,0.6584988236427307,-0.0717584490776062,0.6278024911880493,0.5762832760810852,-0.09937345236539841,0.5669764280319214,0.5685874223709106,-0.10920698195695877,0.5189376473426819,0.5749003291130066,-0.11134050041437149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039994597434998,0.8780509233474731,-2.916734729296877e-07,0.6122454404830933,0.8317804932594299,0.002203227486461401,0.5446854829788208,0.716174840927124,0.0004650830233003944,0.5068573951721191,0.6394290328025818,-0.01029888167977333,0.4770365357398987,0.5788165330886841,-0.01987096481025219,0.567330539226532,0.6020585894584656,0.021478885784745216,0.5183225870132446,0.4844045639038086,-0.014236957766115665,0.4568497836589813,0.45781826972961426,-0.04526782035827637,0.4101007878780365,0.46398478746414185,-0.06308940798044205,0.595384418964386,0.5918099284172058,-0.0021251949947327375,0.5367303490638733,0.46387940645217896,-0.03965848684310913,0.4617602527141571,0.44703924655914307,-0.06846429407596588,0.40491539239883423,0.4644767642021179,-0.08185052871704102,0.6314143538475037,0.5973423719406128,-0.03070414811372757,0.569074809551239,0.4675179123878479,-0.062052905559539795,0.4926643371582031,0.457207053899765,-0.07998162508010864,0.434305340051651,0.4767906069755554,-0.08695431798696518,0.6705015301704407,0.6217689514160156,-0.06059303879737854,0.6125058531761169,0.5422069430351257,-0.08609464019536972,0.5538177490234375,0.528434157371521,-0.09702812880277634,0.5067570209503174,0.5340447425842285,-0.10072571784257889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003894448280334,0.8552486896514893,-2.2358425155744044e-07,0.6077353358268738,0.8068249821662903,0.002204235177487135,0.5399900674819946,0.6887073516845703,0.004169910214841366,0.4991684854030609,0.6136733889579773,-0.00259134522639215,0.4695570170879364,0.5462930798530579,-0.00840326864272356,0.5640747547149658,0.5736126899719238,0.030467817559838295,0.5099045634269714,0.4707815647125244,0.005552203860133886,0.4486781656742096,0.4375925660133362,-0.01877274550497532,0.3989238739013672,0.4276471734046936,-0.03528124466538429,0.5873881578445435,0.5586788058280945,0.008501148782670498,0.5255696773529053,0.4396101236343384,-0.01951661705970764,0.45108649134635925,0.4129427671432495,-0.0444641187787056,0.3889370560646057,0.4139976501464844,-0.058619268238544464,0.6178249716758728,0.5597835183143616,-0.018706737086176872,0.5556538105010986,0.43530213832855225,-0.04473700001835823,0.48109591007232666,0.4161362648010254,-0.06268864125013351,0.4209668040275574,0.4262325167655945,-0.07190746068954468,0.6500845551490784,0.5778493881225586,-0.04742985591292381,0.5912764072418213,0.49386700987815857,-0.06849139928817749,0.5329099893569946,0.47685641050338745,-0.0789296105504036,0.48459166288375854,0.4816889762878418,-0.0843215212225914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997411251068115,0.833513617515564,-2.3594317610786675e-07,0.6015266180038452,0.7847938537597656,0.007498732302337885,0.5351263880729675,0.6739374399185181,0.014602871611714363,0.49596744775772095,0.6018956303596497,0.011847952380776405,0.4599721431732178,0.5381069183349609,0.009678315371274948,0.5531176328659058,0.5581684112548828,0.04420775547623634,0.4982229173183441,0.4685407280921936,0.027814703062176704,0.4426593780517578,0.43199145793914795,0.008181200362741947,0.3948768973350525,0.41293802857398987,-0.0071029020473361015,0.5744744539260864,0.5396878123283386,0.021816346794366837,0.5119473934173584,0.43055421113967896,-0.0003378491092007607,0.4448411464691162,0.40278443694114685,-0.02363942191004753,0.38442808389663696,0.39872461557388306,-0.03807345777750015,0.6014347076416016,0.5369950532913208,-0.0057235099375247955,0.5423328876495361,0.4194793701171875,-0.028636140748858452,0.47270265221595764,0.4015921354293823,-0.04774974286556244,0.4128320813179016,0.4115099608898163,-0.0583164282143116,0.6295918226242065,0.5497731566429138,-0.034416843205690384,0.5739229917526245,0.4674069881439209,-0.05232692509889603,0.517584502696991,0.4512213468551636,-0.06332826614379883,0.4685055613517761,0.4573124051094055,-0.07020240277051926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914950609207153,0.8066890239715576,-2.3222474965223228e-07,0.5980059504508972,0.7641108632087708,0.012787768617272377,0.5320978760719299,0.6626278758049011,0.024610256776213646,0.49413594603538513,0.5913322567939758,0.025848183780908585,0.4616343677043915,0.5301846861839294,0.027811894193291664,0.5451777577400208,0.5459011197090149,0.05832519754767418,0.4968166947364807,0.46193927526474,0.049140579998493195,0.4477865993976593,0.4288947284221649,0.034126702696084976,0.40505921840667725,0.41184115409851074,0.021706195548176765,0.5633813142776489,0.5242539644241333,0.03586443513631821,0.5059259533882141,0.4132927656173706,0.019632505252957344,0.44475823640823364,0.3862917721271515,0.0007727275369688869,0.39022648334503174,0.3848104476928711,-0.01044952031224966,0.586677610874176,0.5181505680084229,0.008033264428377151,0.5321544408798218,0.3988516330718994,-0.010038801468908787,0.4689967632293701,0.3807843327522278,-0.02631029486656189,0.4156534969806671,0.3933350741863251,-0.035284511744976044,0.611201822757721,0.5245730876922607,-0.02080078050494194,0.5581730008125305,0.44492989778518677,-0.03554437682032585,0.5035474300384521,0.429269015789032,-0.04593496397137642,0.4557866156101227,0.43514323234558105,-0.05279913917183876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868868470191956,0.7865453958511353,-2.64603585264922e-07,0.5900707244873047,0.7452009916305542,0.01816963031888008,0.5292133688926697,0.648099958896637,0.03358005732297897,0.494500994682312,0.5819956064224243,0.037911295890808105,0.4610828757286072,0.5277612209320068,0.042645566165447235,0.5375890135765076,0.5349355340003967,0.06754763424396515,0.4871293306350708,0.46341371536254883,0.06130141019821167,0.43979883193969727,0.43541455268859863,0.04703431949019432,0.4001232385635376,0.42258375883102417,0.03534875437617302,0.553288996219635,0.5106326341629028,0.04361872747540474,0.49442654848098755,0.4067962169647217,0.030163157731294632,0.4328485131263733,0.3796945810317993,0.011857041157782078,0.37778887152671814,0.376670241355896,0.0010862553026527166,0.5746428966522217,0.5036870241165161,0.01454534474760294,0.5189797878265381,0.3881477415561676,-0.00042080366984009743,0.45661401748657227,0.36569637060165405,-0.0162828266620636,0.40367087721824646,0.3711775839328766,-0.025143370032310486,0.5969626903533936,0.5098075866699219,-0.015231846831738949,0.545835018157959,0.42819321155548096,-0.02720825746655464,0.4928305447101593,0.4070301055908203,-0.036373481154441833,0.44555267691612244,0.406308114528656,-0.0426216758787632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812005043029785,0.7635577917098999,-3.379824988769542e-07,0.5838049650192261,0.7207227945327759,0.025570359081029892,0.5298547148704529,0.6329925060272217,0.04712046682834625,0.49939602613449097,0.5735349655151367,0.057019345462322235,0.46973466873168945,0.5250145196914673,0.06703295558691025,0.5338110327720642,0.525026261806488,0.07922282069921494,0.47890496253967285,0.4664566218852997,0.07739563286304474,0.4283376932144165,0.4422159194946289,0.06535763293504715,0.38588762283325195,0.42836976051330566,0.054907627403736115,0.5466160774230957,0.4996487498283386,0.05451732128858566,0.48389047384262085,0.4069947898387909,0.04578694701194763,0.42371290922164917,0.381017804145813,0.029284102842211723,0.36925822496414185,0.37129849195480347,0.019097188487648964,0.5649999380111694,0.4891786575317383,0.025074729695916176,0.5036839246749878,0.38372981548309326,0.012446134351193905,0.4424676299095154,0.36227500438690186,-0.0027125843334943056,0.39026695489883423,0.3625568449497223,-0.01112738624215126,0.5849964022636414,0.49028700590133667,-0.004310720134526491,0.5308386087417603,0.411601185798645,-0.014683832414448261,0.4794519543647766,0.3943639099597931,-0.022253043949604034,0.43392065167427063,0.39524418115615845,-0.027487589046359062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785672307014465,0.7443699240684509,-3.6436225059333083e-07,0.5853201150894165,0.7087766528129578,0.024535752832889557,0.5305468440055847,0.6264635920524597,0.04564754664897919,0.5008614659309387,0.569058358669281,0.05526629090309143,0.473273903131485,0.5243807435035706,0.06488215178251266,0.5297458171844482,0.5178780555725098,0.07801121473312378,0.4747753441333771,0.4680359661579132,0.0765327662229538,0.42626962065696716,0.4470956325531006,0.06451360881328583,0.38610392808914185,0.4359908998012543,0.054303549230098724,0.5401995778083801,0.49226802587509155,0.05405807122588158,0.47699105739593506,0.41326284408569336,0.046762797981500626,0.4183654189109802,0.3865540325641632,0.03129415586590767,0.36494842171669006,0.37385889887809753,0.02119947411119938,0.5574108362197876,0.47925132513046265,0.0252376776188612,0.49646836519241333,0.3867604434490204,0.013858417049050331,0.4390411078929901,0.36266714334487915,-3.5126540751662105e-05,0.3888545036315918,0.3571687340736389,-0.007936564274132252,0.5788881778717041,0.4751627445220947,-0.003801500890403986,0.5268673896789551,0.39843088388442993,-0.013215682469308376,0.4779844284057617,0.3773755431175232,-0.01955927349627018,0.43351370096206665,0.37417709827423096,-0.024059392511844635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735384464263916,0.7353066205978394,-3.391670588825946e-07,0.584865152835846,0.703848123550415,0.02281048335134983,0.531374454498291,0.6240546703338623,0.0424201563000679,0.5022813081741333,0.5655916929244995,0.05117802321910858,0.4730384349822998,0.5220165848731995,0.059758540242910385,0.5280610918998718,0.5159931778907776,0.07217279821634293,0.47405651211738586,0.4658331871032715,0.07078350335359573,0.42631059885025024,0.445878803730011,0.05962483957409859,0.3863591253757477,0.43448060750961304,0.0497613362967968,0.5394576787948608,0.4895267188549042,0.04888473078608513,0.47773313522338867,0.40979450941085815,0.041909895837306976,0.4200218915939331,0.3842758536338806,0.026908602565526962,0.36799830198287964,0.3731454908847809,0.01680777594447136,0.5572112202644348,0.477003276348114,0.02102360688149929,0.49907273054122925,0.3840305209159851,0.009628137573599815,0.4417659640312195,0.3602665066719055,-0.004901763051748276,0.39146068692207336,0.3560725450515747,-0.013757366687059402,0.5781562328338623,0.4747011363506317,-0.006991506088525057,0.5281319618225098,0.40035685896873474,-0.01752055436372757,0.4790594279766083,0.37926191091537476,-0.0255119688808918,0.43356505036354065,0.37521472573280334,-0.03138072416186333
